
Axis Mutual Fund
LT Equity Fund-Direct Pl Div-Div Payout ,13.89,13.76,13.89
LT Equity Fund-Direct Pl Gr-Gr,16.83,16.66,16.83
LT Equity Fund-Div Pl Div ,12.76,12.63,12.76
LT Equity Fund-Gr Pl-Gr ,16.73,16.57,16.73
Media & Entertainment Fund-Direct Pl Bonus Pl-Bonus,37.59,37.21,37.59
Media & Entertainment Fund-Direct Pl Div Pl-Div Payout ,21.81,21.59,21.81
Media & Entertainment Fund-Direct Pl Gr Pl-Gr-Gr,37.59,37.21,37.59
Media & Entertainment Fund-Div Pl-Div ,19.42,19.23,19.42
Media & Entertainment Fund-Gr Pl-Bonus ,37.27,36.89,37.27
Media & Entertainment Fund-Gr Pl-Gr ,37.27,36.89,37.27
NRI Equity Fund-Direct Pl Div Pl-Div Payout ,23.17,22.93,23.17
NRI Equity Fund-Direct Pl Gr Pl-Gr-Gr,45.97,45.51,45.97
NRI Equity Fund-Div Pl-Div ,21.54,21.33,21.54
NRI Equity Fund-Gr Pl-Bonus ,45.73,45.27,45.73
NRI Equity Fund-Gr Pl-Gr ,45.73,45.27,45.73
Pharma Fund-Direct Pl Bonus Pl-Bonus,78.99,78.2,78.99
Pharma Fund-Direct Pl Div Pl-Div Payout ,53.5,52.97,53.5
Pharma Fund-Direct Pl Gr Pl-Gr-Gr,78.99,78.2,78.99
Pharma Fund-Div-Div,49.14,48.65,49.14
Pharma Fund-Gr Pl-Bonus,78.47,77.69,78.47
Pharma Fund-Gr Pl-Gr,78.47,77.69,78.47
Quant Plus Fund-Direct Pl Bonus Pl-Bonus,14.9,14.75,14.9
Quant Plus Fund-Direct Pl Div Pl-Div Payout ,12.18,12.06,12.18
Quant Plus Fund-Direct Pl Gr Pl-Gr,14.9,14.75,14.9
Quant Plus Fund-Bonus ,14.82,14.67,14.82
Quant Plus Fund-Div ,11.07,10.95,11.07
Quant Plus Fund-Gr ,14.82,14.67,14.82
Reg Savings Fund-Equity-Direct Pl Div Pl-Div Payout ,20.77,20.57,20.77
Reg Savings Fund-Equity-Direct Pl Gr-Gr,31.83,31.51,31.83
Reg Savings Fund-EQUITY-Div ,18.16,17.98,18.16
Reg Savings Fund-EQUITY-Gr ,31.61,31.29,31.61
Small Cap Fund-Direct Pl Div Pl-Div Payout ,11.38,11.16,11.38
Small Cap Fund-Direct Pl Gr Pl-1,11.38,11.16,11.38
Small Cap Fund-Direct Pl Gr Pl-Gr,11.38,11.16,11.38
Small Cap Fund-Div Pl-Div ,11.32,11.1,11.32
Small Cap Fund-Gr Pl-Bonus ,11.32,11.1,11.32
Small Cap Fund-Gr Pl-Gr ,11.32,11.1,11.32
Top 200 Fund-Direct Pl Bonus Pl-Bonus,14.6,14.46,14.6
Top 200 Fund-Direct Pl Div Pl-Div Payout ,13.45,13.32,13.45
Top 200 Fund-Direct Pl Gr Pl-Gr,14.6,14.46,14.6
Top 200 Fund-Div ,11.94,11.82,11.94
Top 200 Fund-Gr Pl-Gr ,14.52,14.37,14.52
Top 200 Fund-Gr Pl Bonus ,14.52,14.37,14.52
Top 200 Fund-Ins Pl Gr Pl Bonus ,14.86,14.71,14.86
Vision Fund-Direct Pl Bonus Pl-Bonus,44.06,43.62,44.06
Vision Fund-Direct Pl Div Pl-Div Payout ,33.44,33.1,33.44
Vision Fund-Direct Pl Gr Pl-Gr,260.1,257.5,260.1
Vision Fund Ins Pl Div ,209.6,207.5,209.6
Vision Fund Ins Pl Gr Pl Gr ,260.42,257.82,260.42
Vision Fund-Div Pl-D,33.25,32.92,33.25
Vision Fund-Gr Pl-Bonus ,43.55,43.12,43.55
Vision Fund-Gr Pl-Gr ,258.83,256.24,258.83
Dynamic B.Fn-Direct Pl Div Pl-Div Payout ,14.93,14.78,14.93
Dynamic B.Fn-Direct Pl Gr Pl-Gr-Gr,16.1,15.94,16.1
Dynamic B.Fn-Direct Pl Qly Div Pl-Div Payout ,9.99,9.89,9.99
Dynamic B.Fn-Div Pl-Div ,13.55,13.41,13.55
Dynamic B.Fn-Div Pl-Qly Div ,10.14,10.04,10.14
Dynamic Bond-Gr Pl-Gr ,16.0,15.84,16.0
Flo.Rate Fund-S T Pl-Direct Pl Daily Div ReInv Pl-Div ReInv,10.07,9.97,10.07
Flo.Rate Fund-S T Pl-Direct Pl Gr Pl-Gr-Gr,19.55,19.36,19.55
Flo.Rate Fund-S T Pl-Direct Pl Mly Div Pl-Div Payout ,10.34,10.23,10.34
Flo.Rate Fund-S T Pl-Direct Pl Qly Div Pl-Div Payout ,10.28,10.18,10.28
Flo.Rate Fund-S T Pl-Direct Pl Weely Div Pl-Div Payout ,10.1,10.0,10.1
Flo.Rate Fund-S T Pl-Div Pl-Daily Div ,10.07,9.96,10.07
Flo.Rate Fund-S T Pl-Div Pl-Mly Div ,10.24,10.13,10.24
Flo.Rate Fund-S T Pl-Div Pl-Qly Div ,10.41,10.31,10.41
Flo.Rate Fund-S T Pl-Div Pl-Weely Div ,10.1,10.0,10.1
Flo.Rate Fund-S T Pl-Gr-Gr ,19.46,19.26,19.46
Flo.Rate Fund-S T Pl-Direct Pl-Div Pl,10.22,10.12,10.22
Flo.Rate Fund-S T Pl-Div Pl,10.21,10.11,10.21
In Fund-A Div Pl,12.15,12.03,12.15
In Fund-Direct Pl A Div Pl-Div Payout ,13.31,13.17,13.31
In Fund-Direct Pl Gr Pl-Gr-Gr,39.0,38.61,39.0
In Fund-Direct Pl Gr Pl-1,11.42,11.31,11.42
In Fund-Direct Pl Half Yly Div Pl-Div Payout ,12.72,12.59,12.72
In Fund-Direct Pl Mly Div Pl-Div Payout ,10.33,10.22,10.33
In Fund-Direct Pl Qly Div Pl-Div Payout ,13.13,13.0,13.13
In Fund-Gr Pl Bonus ,11.37,11.25,11.37
In Fund-Gr Pl Gr ,38.57,38.18,38.57
In Fund-Half Yly Div Pl,12.02,11.9,12.02
In Fund-Mly Div Pl,9.92,9.82,9.92
In Fund-Qly Div Pl,12.84,12.71,12.84
Interval Fund-II- 1-Direct Pl-Gr ,10.17,10.17,10.17
Interval Fund-II- 1-Gr Pl,10.17,10.17,10.17
Interval Fund-II- 2-Direct Pl-Div Pl-Div ,10.09,10.09,10.09
Interval Fund-II- 2-Direct Pl-Gr Pl-Gr ,10.09,10.09,10.09
Interval Fund-II- 2-Div Pl-Div ,10.09,10.09,10.09
Interval Fund-II- 2-Gr Pl-Gr ,10.09,10.09,10.09
Interval Fund-II- 3-Direct Pl-Div Pl-Div ,10.11,10.11,10.11
Interval Fund-II- 3-Direct Pl-Gr Pl-Gr ,10.11,10.11,10.11
Interval Fund-II- 3-Div Pl-Div ,10.11,10.11,10.11
Interval Fund-II- 3-Gr Pl-Gr ,10.11,10.11,10.11
Interval Fund-II- 4-Direct Pl-Gr Pl-Gr ,10.09,10.09,10.09
Interval Fund-II- 4-Div Pl-Div ,10.09,10.09,10.09
Interval Fund-II- 4-Gr Pl-Gr ,10.09,10.09,10.09
A Interval Fund- I-Direct Pl Gr Pl-Gr,12.55,12.55,12.55
Interval Fund A Interval Fund-I-Div ,10.36,10.36,10.36
Interval Fund A Interval Fund-I-Gr ,12.55,12.55,12.55
Interval Fund A Interval Fund-I-Retail Pl Gr ,16.92,16.92,16.92
Interval Fund A Interval Fund-I-Retail Pl-Div ,10.36,10.36,10.36
Interval Fund-Mly Interval Fund--I-Div ,10.04,10.04,10.04
Interval Fund-Mly Interval Fund--I-Gr ,16.75,16.75,16.75
Interval Fund-Mly Interval Fund--I-Ins Pl-Div ,10.04,10.04,10.04
Mly Interval Fund- I-Direct Pl Div Pl-Div Payout ,10.04,10.04,10.04
Mly Interval Fund- I-Direct Pl Gr Pl-Gr,16.76,16.76,16.76
Interval Fund-Mly Interval Fund--II-Div ,10.01,10.01,10.01
Interval Fund-Mly Interval Fund--II-Gr ,16.81,16.81,16.81
Interval Fund-Mly Interval Fund--II-Ins Pl-Div ,10.01,10.01,10.01
Mly Interval Fund- II-Direct Pl Div Pl-Div Payout ,10.01,10.01,10.01
Mly Interval Fund- II-Direct Pl Gr Pl-Gr,16.82,16.82,16.82
Interval Fund-Qly Interval Fund Serie-II-Ins Pl-Div ,10.1,10.1,10.1
Interval Fund-Qly Interval Fund-II-Div ,10.1,10.1,10.1
Interval Fund-Qly Interval Fund-II-Gr ,17.0,17.0,17.0
Qly Interval Fund- II-Direct Pl Div Pl-Div Payout ,10.09,10.09,10.09
Qly Interval Fund- II-Direct Pl Gr Pl-Gr,17.01,17.01,17.01
Interval Fund-Qly Pl- I-Direct Pl Div Pl-Div Payout ,10.17,10.17,10.17
Interval Fund-Qly Pl- I-Direct Pl Gr Pl-Gr,17.03,17.03,17.03
Interval Fund-Qly Interval Fund--I-Gr ,17.02,17.02,17.02
Interval Fund-Qly Interval Fund--I-Div ,10.17,10.17,10.17
Interval Fund-Qly Interval Fund--I-Ins Pl-Div ,10.17,10.17,10.17
Interval Fund-Qly Interval Fund--III-Div ,10.01,10.01,10.01
Interval Fund-Qly Interval Fund--III-Gr ,16.93,16.93,16.93
Interval Fund-Qly Interval Fund--III-Ins Pl-Div ,10.01,10.01,10.01
Interval Fund-Qly Interval Fund--III-Ins Pl-Gr ,17.05,17.05,17.05
Qly Interval Fund- III-Direct Pl Div Pl-Div Payout ,10.0,10.0,10.0
Qly Interval Fund- III-Direct Pl Gr Pl-Gr,10.27,10.27,10.27
Medium T Fund-Direct Pl Bonus Pl-Bonus,18.43,18.43,18.43
Medium T Fund-Direct Pl Daily Div Pl-Div ReInv,17.1,17.1,17.1
Medium T Fund-Direct Pl Gr Pl-Gr-Gr,25.82,25.82,25.82
Medium T Fund-Direct Pl Mly Div Pl-Div Payout ,10.6,10.6,10.6
Medium T Fund-Direct Pl Qly Div Pl-Div Payout ,11.33,11.33,11.33
Medium T Fund-Direct Pl Weely Div Pl-Div Payout ,17.12,17.12,17.12
Medium T Fund-Gr Pl-Bonus ,18.38,18.38,18.38
Medium T Fund-Gr Pl-Gr ,25.74,25.74,25.74
Medium T Fund-Mly Div Pl,10.56,10.56,10.56
Medium T Fund-Qly Div Pl,11.26,11.26,11.26
Medium T Fund-Daily Div Pl,17.1,17.1,17.1
Medium T Fund-Weely Div Pl,17.12,17.12,17.12
Money Manager Fund-Direct Pl-Div ,1006.55,1006.55,1006.55
Money Manager Fund-Direct Pl Bonus Pl-Bonus,1111.98,1111.98,1111.98
Money Manager Fund-Direct Pl Daily Div Pl-Div ReInv,1002.11,1002.11,1002.11
Money Manager Fund-Direct Pl Gr Pl-Gr,1712.74,1712.74,1712.74
Money Manager Fund-Direct Pl Mly Div Pl-Div Payout ,1017.04,1017.04,1017.04
Money Manager Fund-Direct Pl Qly Div Pl-Div Payout ,1029.67,1029.67,1029.67
Money Manager Fund-Direct Pl Weely Div Pl-Div Payout ,1002.68,1002.68,1002.68
Money Manager Fund-Div Pl-Div ,1005.93,1005.93,1005.93
Money Manager Fund-Retail Pl-Bonus ,1246.11,1246.11,1246.11
Money Manager Fund-Retail Pl-Daily Div ,1001.12,1001.12,1001.12
Money Manager Fund-Retail Pl-Gr ,1672.26,1672.26,1672.26
Money Manager Fund-Retail Pl-Mly Div ,1014.42,1014.42,1014.42
Money Manager Fund-Retail Pl-Qly Div ,1046.92,1046.92,1046.92
Money Manager Fund-Retail Pl-Weely Div ,1003.69,1003.69,1003.69
Money Manager Fund-Bonus ,1108.31,1108.31,1108.31
Money Manager Fund-Daily Div ,1001.4,1001.4,1001.4
Money Manager Fund-Mly Div ,1013.7,1013.7,1013.7
Money Manager Fund-Qly Div ,1027.42,1027.42,1027.42
Money Manager Fund-Weely Div ,1002.65,1002.65,1002.65
Money Manager Fund-Gr ,1707.93,1707.93,1707.93
Mly In Pl-Direct Pl Gr Pl-Gr,26.13,25.87,26.13
Mly In Pl-Direct Pl Mly Div Pl-Div Payout ,11.15,11.04,11.15
Mly In Pl-Direct Pl Qly Div Pl-Div Payout ,11.46,11.35,11.46
Mly In Pl-Gr Pl,25.96,25.7,25.96
Mly In Pl-Mly Div Pl,10.71,10.6,10.71
Mly In Pl-Qly Diviend Pl,11.39,11.28,11.39
Reg Savings Fund-Debt-Direct Pl Gr-Gr,16.76,16.59,16.76
Reg Savings Fund-Debt-Direct Pl Qly Div Pl-Div Payout,12.81,12.68,12.81
Reg Savings Fund-Debt-Gr,16.66,16.49,16.66
Reg Savings Fund-Debt-Ins Gr,17.02,16.85,17.02
Reg Savings Fund-Debt-Ins Qly Div,12.9,12.77,12.9
Reg Savings Fund-Debt-Qly Div,12.75,12.62,12.75
S T Fund-Direct Pl-Div ,10.1,10.05,10.1
S T Fund-Direct Pl Div Pl-Div Payout ,10.75,10.69,10.75
S T Fund-Direct Pl Gr Pl-Gr,23.03,22.92,23.03
S T Fund-Direct Pl Qly Div-Div Payout ,14.17,14.1,14.17
S T Fund-Div Pl-Div ,10.0,9.95,10.0
S T Fund-Div Re-Inv Pl,10.68,10.62,10.68
S T Fund-Gr Pl,22.91,22.79,22.91
S T Fund-Qly Div Pl,14.02,13.95,14.02
Yly Interval Fund- 1-Direct Pl-Div Pl-Div ,10.74,10.74,10.74
Yly Interval Fund- 1-Direct Pl-Gr Pl-Gr ,10.74,10.74,10.74
Yly Interval Fund- 1-Div Pl-Div ,10.74,10.74,10.74
Yly Interval Fund- 1-Gr Pl-Gr ,10.74,10.74,10.74
Yly Interval Fund- 2-Direct Pl-Div Pl-Div ,10.74,10.74,10.74
Yly Interval Fund- 2-Direct Pl-Gr Pl-Gr ,10.74,10.74,10.74
Yly Interval Fund- 2-Div Pl-Div ,10.74,10.74,10.74
Yly Interval Fund- 2-Gr Pl-Gr ,10.74,10.74,10.74
Yly Interval Fund- 5-Direct Pl-Gr Pl-Gr ,10.61,10.61,10.61
Yly Interval Fund- 5-Gr Pl-Gr ,10.61,10.61,10.61
Yly Interval Fund- 8-Direct Pl-Div Pl-Div ,10.34,10.34,10.34
Yly Interval Fund- 8-Direct Pl-Gr Pl-Gr ,10.34,10.34,10.34
Yly Interval Fund- 8-Div Pl-Div ,10.34,10.34,10.34
Yly Interval Fund- 8-Gr Pl-Gr ,10.34,10.34,10.34
Yly Interval Fund- 9-Direct Pl-Gr Pl-Gr ,10.31,10.31,10.31
Yly Interval Fund- 9-Div Pl-Div ,10.31,10.31,10.31
Yly Interval Fund- 9-Gr Pl-Gr ,10.31,10.31,10.31
Liq Fund-Cash Pl-Direct Pl Daily Div-Div ReInv,1114.15,1114.15,1114.15
Liq Fund-Cash Pl-Direct Pl Gr-Gr Pl-Gr,2007.58,2007.58,2007.58
Liq Fund-Cash Pl-Direct Pl Mly Div Pl-Div Payout ,1007.07,1007.07,1007.07
Liq Fund-Cash Pl-Direct Pl Qly Div Pl-Div Payout ,1029.68,1029.68,1029.68
Liq Fund-Cash Pl-Direct Pl Weely Div-Div ReInv,1091.69,1091.69,1091.69
Liq Fund-Treasury Pl-Direct Pl Daily Div-Div ReInv,1528.74,1528.74,1528.74
Liq Fund-Treasury Pl-Direct Pl Gr Pl-Gr-Gr,3039.84,3039.84,3039.84
Liq Fund-Treasury Pl-Direct Pl Mly Div-Div Payout ,1594.53,1594.53,1594.53
Liq Fund-Treasury Pl-Direct Pl Qly Div-Div Payout ,1027.47,1027.47,1027.47
Liq Fund-Treasury Pl-Direct Pl Weely Div-Div ReInv,1530.3,1530.3,1530.3
Liq Fund-Cash Pl-Daily Div ,1114.15,1114.15,1114.15
Liq Fund-Cash Pl-Gr,2000.81,2000.81,2000.81
Liq Fund-Cash Pl-Mly Div ,1004.23,1004.23,1004.23
Liq Fund-Cash Pl-Qly Div ,1023.04,1023.04,1023.04
Liq Fund-Cash Pl-Weely Div ,1091.69,1091.69,1091.69
Liq Fund-Treasury Pl-Qly Div ,1024.33,1024.33,1024.33
Liq Fund-Treasury Pl-Daily Div ,1528.74,1528.74,1528.74
Liq Fund-Treasury Pl-Gr ,3037.54,3037.54,3037.54
Liq Fund-Treasury Pl-Mly Div,1591.14,1591.14,1591.14
Liq Fund-Treasury Pl-Weely Div,1530.3,1530.3,1530.3
Liq Fund-Treasury Pl-Retail-Daily Div ,1524.28,1524.28,1524.28
Liq Fund-Treasury Pl-Retail-Gr Gr Pl,2928.76,2928.76,2928.76
Liq Fund-Treasury Pl-Retail-Weely Div,1034.17,1034.17,1034.17
Liq Fund-Treasury Pl-Retail Pl Mly Div,1332.34,1332.34,1332.34
Liq Fund-Treasury Pl-Retail Pl Qly Div ,1239.68,1239.68,1239.68
Liqity Fund-Direct Pl Bonus Pl-1,1105.37,1105.37,1105.37
Liqity Fund-Direct Pl Daily 1,1000.51,1000.51,1000.51
Liqity Fund-Direct Pl Gr-Gr,1879.82,1879.82,1879.82
Liqity Fund-Direct Pl Mly 1 ,1004.45,1004.45,1004.45
Liqity Fund-Direct Pl Weely 1,1000.35,1000.35,1000.35
Liqity Fund-Bonus Pl-Bonus ,1104.57,1104.57,1104.57
Liqity Fund-Div Pl-Daily Div ReInv,1000.51,1000.51,1000.51
Liqity Fund-Div Pl-Mly Div Pl,1004.22,1004.22,1004.22
Liqity Fund-Div Pl-Qly Div Pl,1024.23,1024.23,1024.23
Liqity Fund-Div Pl-Weely Div Reinvesment,1000.35,1000.35,1000.35
Liqity Fund-Gr Pl-Gr ,1878.35,1878.35,1878.35
R*Shares CNX 100 Fund,61.7,61.7,61.7
R*Shares Nifty ETF,62.71,62.71,62.71
R * Shares Baning ETF-Div Payout ,1244.04,1244.04,1244.04
Equity Lined Saving Fund- I-Div Pl-Div ,16.27,16.01,16.27
Equity Lined Saving Fund- I-Gr Pl-Gr ,16.27,16.01,16.27
Dual Advantage Fix Tenure Fund-I-Pl I-Div Payout ,12.43,12.43,12.43
Dual Advantage Fix Tenure Fund-I-Pl I-Gr ,12.43,12.43,12.43
Dual Advantage Fix Tenure Fund-I-Pl J-Div Payout ,12.41,12.41,12.41
Dual Advantage Fix Tenure Fund-I-Pl J-Gr ,12.41,12.41,12.41
Dual Advantage Fix Tenure Fund-I-Pl -Div Payout ,12.43,12.43,12.43
Dual Advantage Fix Tenure Fund-I-Pl -Gr ,12.43,12.43,12.43
Dual Advantage Fix Tenure Fund-I-Pl L-Div Payout ,12.24,12.24,12.24
Dual Advantage Fix Tenure Fund-I-Pl L-Gr ,12.24,12.24,12.24
Dual Advantage Fix Tenure Fund-II-Pl A-Div Payout ,11.65,11.65,11.65
Dual Advantage Fix Tenure Fund-II-Pl A-Gr ,11.65,11.65,11.65
Dual Advantage Fix Tenure Fund II-Pl B-Div Payout ,11.73,11.73,11.73
Dual Advantge Fix Tenure Fund II-Pl B-Gr ,11.73,11.73,11.73
Dual Advantage Fix Tenure Fund II-Pl C-Div Payout ,12.07,12.07,12.07
Dual Advantage Fix Tenure Fund II-Pl C-Gr ,12.07,12.07,12.07
Dual Advantage Fix Tenure Fund II-Pl D-Div Payout ,11.65,11.65,11.65
Dual Advantage Fix Tenure Fund II-Pl D-Gr ,11.65,11.65,11.65
Dual Advantage Fix Tenure Fund II-Pl E-Div Payout ,11.59,11.59,11.59
Dual Advantage Fix Tenure Fund II-Pl E-Gr ,11.59,11.59,11.59
Dual Advantage Fix Tenure Fund II-Pl G-Div Payout ,11.45,11.45,11.45
Dual Advantage Fix Tenure Fund II-Pl G-Gr ,11.45,11.45,11.45
Dual Advantage Fix Tenure Fund II-Pl H-Div Payout ,11.1,11.1,11.1
Dual Advantage Fix Tenure Fund II-Pl H-Gr ,11.1,11.1,11.1
Dual Advantage Fix Tenure Fund III-Pl A-Direct Pl-Div Payout ,11.06,11.06,11.06
Dual Advantage Fix Tenure Fund III-Pl A-Direct Pl-Gr ,11.06,11.06,11.06
Dual Advantage Fix Tenure Fund III-Pl A-Div Payout ,10.98,10.98,10.98
Dual Advantage Fix Tenure Fund III-Pl A-Gr ,10.98,10.98,10.98
Dual Advantage Fix Tenure Fund III-Pl B-Direct Pl-Div Payout ,10.59,10.59,10.59
Dual Advantage Fix Tenure Fund III-Pl B-Direct Pl-Gr ,10.59,10.59,10.59
Dual Advantage Fix Tenure Fund III-Pl B-Div Payout ,10.53,10.53,10.53
Dual Advantage Fix Tenure Fund III-Pl B-Gr ,10.53,10.53,10.53
Dual Advantage Fix Tenure Fund III-Pl C-Direct Pl-Div ,10.77,10.77,10.77
Dual Advantage Fix Tenure Fund III-Pl C-Div ,10.72,10.72,10.72
Dual Advantage Fix Tenure Fund III-Pl C-Gr ,10.72,10.72,10.72
Dual Advantage Fix Tenure Fund III-Pl C-Direct Pl-Gr ,10.77,10.77,10.77
Dual Advantage Fix Tenure Fund III-Pl D-Direct Pl-Div Payout ,10.9,10.9,10.9
Dual Advantage Fix Tenure Fund III-Pl D-Direct Pl-Gr ,10.9,10.9,10.9
Dual Advantage Fix Tenure Fund III-Pl D-Div Payout ,10.86,10.86,10.86
Dual Advantage Fix Tenure Fund III-Pl D-Gr ,10.86,10.86,10.86
Dual Advantage Fix Tenure Fund IV-Pl A-Direct Pl-Gr ,11.09,11.09,11.09
Dual Advantage Fix Tenure Fund IV-Pl A-Direct Pl-Div Payout ,11.09,11.09,11.09
Dual Advantage Fix Tenure Fund IV-Pl A-Div ,11.05,11.05,11.05
Dual Advantage Fix Tenure Fund IV-Pl A-Gr ,11.05,11.05,11.05
Dual Advantage Fix Tenure Fund IV-Pl B-Direct Pl-Gr ,10.82,10.82,10.82
Dual Advantage Fix Tenure Fund IV-Pl B-Div Payout ,10.8,10.8,10.8
Dual Advantage Fix Tenure Fund IV-Pl B-Gr ,10.8,10.8,10.8
Dual Advantage Fix Tenure Fund IV-Pl C-Direct Pl-Div Payout ,10.44,10.44,10.44
Dual Advantage Fix Tenure Fund IV-Pl C-Direct Pl-Gr ,10.44,10.44,10.44
Dual Advantage Fix Tenure Fund IV-Pl C-Div Payout ,10.42,10.42,10.42
Dual Advantage Fix Tenure Fund IV-Pl C-Gr ,10.42,10.42,10.42
Dual Advantage Fix Tenure Fund IV-Pl D-Direct Pl-Div Payout ,10.1,10.1,10.1
Dual Advantage Fix Tenure Fund IV-Pl D-Direct Pl-Gr ,10.1,10.1,10.1
Dual Advantage Fix Tenure Fund IV-Pl D-Div Payout ,10.09,10.09,10.09
Dual Advantage Fix Tenure Fund IV-Pl D-Gr ,10.09,10.09,10.09
Fix Horizon Fund-XXI- 26-Div Payout ,11.52,11.52,11.52
Fix Horizon Fund-XXI- 26-Gr ,11.52,11.52,11.52
Fix Horizon Fund-XXI- 29-Div Payout ,12.02,12.02,12.02
Fix Horizon Fund-XXI- 29-Gr ,12.02,12.02,12.02
Fix Horizon Fund-XXI- 30-Div Payout ,11.71,11.71,11.71
Fix Horizon Fund XXI- 30-Gr ,11.71,11.71,11.71
Fix Horizon Fund-XXII- 21-Div Payout ,11.21,11.21,11.21
Fix Horizon Fund-XXII- 21-Gr ,11.21,11.21,11.21
Fix Horizon Fund-XXII- 22-Div Payout ,11.1,11.1,11.1
Fix Horizon Fund-XXII- 22-Gr ,11.1,11.1,11.1
Fix Horizon Fund-XXII- 23-Div Payout ,11.1,11.1,11.1
Fix Horizon Fund-XXII- 23-Gr ,11.1,11.1,11.1
Fix Horizon Fund-XXII- 24-Div Payout ,11.04,11.04,11.04
Fix Horizon Fund-XXII- 24-Gr ,11.04,11.04,11.04
Fix Horizon Fund-XXII- 26-Div Payout ,11.14,11.14,11.14
Fix Horizon Fund-XXII- 26-Gr ,11.14,11.14,11.14
Fix Horizon Fund-XXII- 28-Div Payout ,10.9,10.9,10.9
Fix Horizon Fund-XXII- 28-Gr ,10.9,10.9,10.9
Fix Horizon Fund-XXII- 29-Div ,10.92,10.92,10.92
Fix Horizon Fund-XXII- 29-Gr ,10.92,10.92,10.92
Fix Horizon Fund XXII-Sereis 30-Div Payout ,10.77,10.77,10.77
Fix Horizon Fund XXII- 30-Gr ,10.77,10.77,10.77
Fix Horizon Fund-XXII- 33-Div Payout ,10.84,10.84,10.84
Fix Horizon Fund-XXII- 33-Grwoth ,10.84,10.84,10.84
Fix Horizon Fund-XXII- 34-Div Payout ,10.79,10.79,10.79
Fix Horizon Fund XXII-Gr ,10.79,10.79,10.79
Fix Horizon Fund-XXII- 36-Div Payout ,10.79,10.79,10.79
Fix Horizon Fund-XXII- 36-Gr ,10.79,10.79,10.79
Fix Horizon Fund-XXII- 37-Div Payout ,10.8,10.8,10.8
Fix Horizon Fund-XXII- 37-Gr ,10.8,10.8,10.8
Fix Horizon Fund-XXII- 39-Direct Pl-Div Payout ,10.76,10.76,10.76
Fix Horizon Fund-XXII- 39-Direct Pl-Gr ,10.76,10.76,10.76
Fix Horizon Fund-XXII- 39-Div Payout ,10.74,10.74,10.74
Fix Horizon Fund-XXII- 39-Gr ,10.74,10.74,10.74
Fix Horizon Fund-XXIII- 1-Direct Pl-Div Payout ,10.74,10.74,10.74
Fix Horizon Fund-XXIII- 1-Direct Pl-Gr ,10.74,10.74,10.74
Fix Horizon Fund-XXIII- 1-Div Payout ,10.74,10.74,10.74
Fix Horizon Fund-XXIII- 1-Gr ,10.74,10.74,10.74
Fix Horizon Fund-XXIII- 11-Direct Pl-Gr ,10.25,10.25,10.25
Fix Horizon Fund-XXIII- 11-Div Payout ,10.23,10.23,10.23
Fix Horizon Fund-XXIII- 11-Gr ,10.23,10.23,10.23
Fix Horizon Fund-XXIII- 12-Direct Pl-Gr ,10.22,10.22,10.22
Fix Horizon Fund-XXIII- 12-Div Payout ,10.21,10.21,10.21
Fix Horizon Fund-XXIII- 12-Gr ,10.21,10.21,10.21
Fix Horizon Fund-XXIII- 2-Direct Pl-Div Payout ,10.74,10.74,10.74
Fix Horizon Fund-XXIII- 2-Direct Pl-Gr ,10.74,10.74,10.74
Fix Horizon Fund-XXIII- 2-Div Payout ,10.74,10.74,10.74
Fix Horizon Fund-XXIII- 2-Gr ,10.74,10.74,10.74
Fix Horizon Fund-XXIII- 3-Direct Pl-Div Payout ,10.67,10.67,10.67
Fix Horizon Fund-XXIII- 3-Direct Pl-Gr ,10.67,10.67,10.67
Fix Horizon Fund-XXIII- 3-Div Payout ,10.67,10.67,10.67
Fix Horizon Fund-XXIII- 3-Gr ,10.67,10.67,10.67
Fix Horizon Fund-XXIII- 4-Direct Pl-Div Payout ,10.66,10.66,10.66
Fix Horizon Fund-XXIII- 4-Direct Pl-Gr ,10.66,10.66,10.66
Fix Horizon Fund-XXIII- 4-Div Payout ,10.66,10.66,10.66
Fix Horizon Fund-XXIII- 4-Gr ,10.66,10.66,10.66
Fix Horizon Fund-XXIII- 6-Direct Pl-Div Payout ,10.59,10.59,10.59
Fix Horizon Fund-XXIII- 6-Direct Pl-Gr ,10.59,10.59,10.59
Fix Horizon Fund-XXIII- 6-Gr ,10.59,10.59,10.59
Fix Horizon Fund-XXIII- 7-Direct Pl-Gr ,10.61,10.61,10.61
Fix Horizon Fund-XXIII- 7-Div Payout ,10.61,10.61,10.61
Fix Horizon Fund-XXIII- 7-Gr ,10.61,10.61,10.61
Fix Horizon Fund-XXIII- 8-Direct Pl-Div Payout ,10.52,10.52,10.52
Fix Horizon Fund-XXIII- 8-Direct Pl-Gr ,10.52,10.52,10.52
Fix Horizon Fund-XXIII- 8-Div Payout ,10.51,10.51,10.51
Fix Horizon Fund-XXIII- 8-Gr ,10.51,10.51,10.51
Fix Horizon Fund-XXIII- 9-Direct Pl-Gr ,10.59,10.59,10.59
Fix Horizon Fund-XXIII- 9-Div Payout ,10.59,10.59,10.59
Fix Horizon Fund-XXIII- 9-Gr ,10.59,10.59,10.59
Fix Horizon Fund-XXIV- 1-Direct Pl-Gr ,10.27,10.27,10.27
Fix Horizon Fund-XXIV- 1-Div Payout ,10.26,10.26,10.26
Fix Horizon Fund-XXIV- 1-Gr ,10.26,10.26,10.26
